Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
December,Indiana,RF,Vandalism,0,0,2022,2022-12-14 11:23:00,,
December,Montana,WECC,Suspicious Activity,Unknown,Unknown,2022,2022-12-14 12:52:00,,
December,Utah,WECC,Vandalism,0,0,2022,2022-12-15 05:30:00,2022-12-15 05:31:00,0.02
December,Massachusetts,NPCC,Severe Weather,Unknown,36600,2022,2022-12-16 23:30:00,2022-12-18 23:21:00,23.85
December,Texas,TRE,Suspicious Activity,0,0,2022,2022-12-17 19:45:00,2022-12-17 19:46:00,0.02
December,Tennessee,SERC,Transmission Interruption,3200,Unknown,2022,2022-12-22 09:04:00,2022-12-25 00:00:00,14.93
December,Texas,TRE,System Operations,0,0,2022,2022-12-22 21:04:00,2022-12-22 21:42:00,0.63
December,Texas,TRE,Suspicious Activity,0,0,2022,2022-12-23 06:04:00,2022-12-23 06:40:00,0.6
December,New York,NPCC,Severe Weather,Unknown,57000,2022,2022-12-23 14:30:00,,
December,Connecticut,NPCC,Severe Weather,Unknown,500000,2022,2022-12-23 05:20:00,,
December,North Carolina,SERC,Severe Weather,Unknown,66519,2022,2022-12-23 09:45:00,2022-12-23 17:00:00,7.25
December,North Carolina,SERC,Severe Weather,Unknown,108900,2022,2022-12-23 07:30:00,2022-12-23 22:13:00,14.72
December,Tennessee,SERC,Severe Weather,Unknown,Unknown,2022,2022-12-23 08:31:00,,
December,Alabama,SERC,Severe Weather,236,33010,2022,2022-12-23 03:03:00,2022-12-23 12:30:00,9.45
December,Missouri,SERC,Severe Weather,0,0,2022,2022-12-23 07:19:00,2022-12-23 07:41:00,0.37
December,South Carolina,SERC,Severe Weather,4615,17600,2022,2022-12-24 06:15:00,2022-12-25 09:00:00,2.75
December,North Carolina,SERC,System Operations,960,130000,2022,2022-12-24 06:35:00,2022-12-24 16:10:00,9.58
December,North Carolina,SERC,Severe Weather,1000,295000,2022,2022-12-24 04:45:00,2022-12-24 15:45:00,11.0
December,Alabama,SERC,Severe Weather,160,22436,2022,2022-12-24 09:00:00,2022-12-24 11:15:00,2.25
December,Washington,WECC,Vandalism,32,13500,2022,2022-12-25 19:25:00,2022-12-25 20:07:00,0.7
December,Washington,WECC,Vandalism,14,8000,2022,2022-12-25 02:42:00,2022-12-25 04:55:00,2.22
December,Washington,WECC,Vandalism,Unknown,Unknown,2022,2022-12-26 06:54:00,2022-12-26 08:19:00,1.42
December,Washington,WECC,Severe Weather,Unknown,230000,2022,2022-12-26 08:30:00,2022-12-28 21:00:00,12.5
December,Washington,WECC,Vandalism,0,0,2022,2022-12-27 08:00:00,2022-12-27 08:30:00,0.5
December,California,WECC,Vandalism,0,0,2022,2022-12-27 13:30:00,2022-12-27 21:16:00,7.77
December,Oregon,WECC,Severe Weather,Unknown,83060,2022,2022-12-27 10:12:00,,
December,Washington,WECC,Severe Weather,11,11600,2022,2022-12-27 20:40:00,2022-12-27 20:41:00,0.02
December,California,WECC,Suspicious Activity,Unknown,Unknown,2022,2022-12-27 07:07:00,2022-12-29 11:10:00,4.05
December,California,WECC,Vandalism,0,0,2022,2022-12-27 07:20:00,2022-12-27 11:22:00,4.03
December,Washington,WECC,Vandalism,0,0,2022,2022-12-29 13:14:00,2022-12-29 13:55:00,0.68
December,Ohio,RF,Vandalism,2600,Unknown,2022,2022-12-29 16:00:00,,
December,Oregon,WECC,Transmission Interruption,0,0,2022,2022-12-30 05:25:00,2022-12-30 14:17:00,8.87
December,Minnesota,MRO,Transmission Interruption,Unknown,Unknown,2022,2022-12-30 17:04:00,,
December,Nevada,WECC,Severe Weather,Unknown,3500,2022,2022-12-31 20:00:00,2023-01-03 00:00:00,4.0
December,California,WECC,Severe Weather,Unknown,161000,2022,2022-12-31 19:00:00,2023-01-01 06:00:00,11.0
